report_no,name,maker,prdlst_type,report_date,category,ingredient_count,ingredients_json,dup_count
20050193275252,단백질쉐이크클린라벨초코맛,케이에이치캠프,기타가공품,2026-02-25,protein,4,"[""분리대두단백분말"", ""유청단백분말"", ""코코아분말"", ""효소처리스테비아""]",1
20130394199239,단백질시트,주식회사다원F&B,두류가공품,2023-05-18,protein,7,"[""정제수"", ""강황가루"", ""바나나분말"", ""분리대두단백"", ""글리세린"", ""콩기름(대두유)"", ""전분""]",1
2022051551612,단백질쌀,이성 주식회사,두류가공품,2025-03-04,protein,14,"[""메밀가루"", ""녹차가루"", ""보리가루"", ""귀리분말"", ""카사바분말"", ""고구마전분"", ""현미가루"", ""누룽지분말"", ""쌀가루"", ""분리대두단백분말"", ""대두식이섬유"", ""분말한천(고시형)"", ""펙틴"", ""알긴산""]",1
201903502667,단백질에 바나나,정우푸드,기타가공품,2023-01-06,protein,4,"[""유청단백분말"", ""바나나분말"", ""효소처리스테비아"", ""대두레시틴분말(고시형)""]",1
202105251134,단백질에너지바,유한회사 케이비월드푸드,과자,2022-03-22,protein,17,"[""호두"", ""구운호박씨앗"", ""밀가루"", ""건포도"", ""물엿"", ""기타올리고당"", ""설탕"", ""D-소비톨"", ""유자청"", ""식염"", ""잔탄검"", ""팜유"", ""레시틴 혼합"", ""d-α-토코페롤"", ""볶은해바라기씨앗"", ""볶음땅콩"", ""아몬드""]",1
199503380159243,단백질옥수수기정떡,주식회사삼립,떡류,2026-02-05,protein,17,"[""치자황색소"", ""식품첨가물혼합제제"", ""주정"", ""글리세린지방산에스테르"", ""곡류가공품"", ""향료"", ""곡류가공품"", ""정제소금"", ""식품첨가물혼합제제"", ""효모"", ""우유"", ""곡류가공품"", ""곡류가공품"", ""즉석조리식품"", ""설탕"", ""정제수"", ""밀가루""]",1
20060368076941,단백질을 더한 저당 순수 통밀모닝빵1,(주)본비반트,빵류,2025-03-01,protein,12,"[""당류가공품"", ""분리대두단백분말"", ""재제소금(재제조소금)"", ""효모"", ""해바라기유"", ""전란"", ""버터"", ""프락토올리고당"", ""발효종"", ""우유"", ""정제수"", ""통밀가루""]",1
20060368076942,단백질을 더한 저당 통밀식빵1,(주)본비반트,빵류,2025-03-01,protein,8,"[""분리대두단백분말"", ""재제소금(재제조소금)"", ""효모"", ""버터"", ""프락토올리고당"", ""발효종"", ""정제수"", ""통밀가루""]",1
20060368076489,단백질을더한 발효종 두유두부식빵,(주)본비반트,빵류,2022-06-14,protein,11,"[""두유"", ""정제수"", ""두부"", ""올리고당"", ""유청단백분말"", ""버터"", ""전란"", ""재제소금(재제조소금)"", ""효모"", ""발효종"", ""밀가루""]",1
20060368076465,단백질을더한 발효종 순수 통밀모닝빵,(주)본비반트,빵류,2022-06-14,protein,12,"[""분리대두단백분말"", ""당류가공품"", ""효모"", ""해바라기유"", ""전란"", ""버터"", ""프락토올리고당"", ""발효종"", ""우유"", ""정제수"", ""통밀가루"", ""재제소금(재제조소금)""]",1
20060368076488,단백질을더한 발효종 우유식빵,(주)본비반트,빵류,2022-06-14,protein,10,"[""당류가공품"", ""효모"", ""재제소금(재제조소금)"", ""설탕"", ""유청단백분말"", ""버터"", ""우유"", ""정제수"", ""밀가루"", ""발효종""]",1
20060368076503,단백질을더한 발효종 크렌베리깜바뉴,(주)본비반트,빵류,2022-06-20,protein,11,"[""재제소금(재제조소금)"", ""분리대두단백"", ""통밀가루"", ""곡류가공품"", ""호두분태"", ""덩굴월귤"", ""정제수"", ""밀가루"", ""당류가공품"", ""발효종"", ""건조효모""]",1
20060368076490,단백질을더한 발효종 통밀식빵,(주)본비반트,빵류,2022-06-14,protein,8,"[""프락토올리고당"", ""발효종"", ""정제수"", ""통밀가루"", ""효모"", ""분리대두단백분말"", ""재제소금(재제조소금)"", ""버터""]",1
20060368076498,단백질을더한 발효종 통밀올리브치아바타,(주)본비반트,빵류,2022-06-16,protein,9,"[""발효종"", ""효모"", ""블랙올리브"", ""정제수"", ""통밀가루"", ""프락토올리고당"", ""재제소금(재제조소금)"", ""유청단백분말"", ""올리브유""]",1
2008023105990,단백질이 답이다 (마늘빵맛),대림종합식품,과자,2021-08-20,protein,6,"[""현미"", ""분리대두단백"", ""이집트콩분말"", ""두부"", ""렌즈콩분말"", ""마늘버터맛시즈닝""]",1
19880208008193,단백질이 들어간 인절미,태승식품,떡류,2025-05-07,protein,8,"[""혼합제제"", ""정제소금"", ""밀가루"", ""기타가공품"", ""설탕"", ""두류가공품"", ""물엿"", ""찹쌀""]",1
19980449023246,단백질이 함유된 한 컵 옥수수 파우더,주식회사고려인삼제품공사,고형차,2025-06-09,protein,14,"[""설탕"", ""곡류가공품"", ""식물성크림"", ""식물성크림"", ""곡류가공품"", ""기타가공품"", ""곡류가공품"", ""시리얼류"", ""덱스트린"", ""정제소금"", ""복합조미식품"", ""혼합분유"", ""이산화규소"", ""기타가공품""]",1
20080493074497,단백질이소볶소볶,농업회사법인 주식회사 한우물,즉석조리식품,2018-11-16,protein,16,"[""소스"", ""채종유(유채유또는카놀라유)"", ""피망"", ""양파"", ""당근"", ""대파"", ""양배추"", ""현미"", ""쌀"", ""소고기"", ""천연향신료"", ""복합조미식품"", ""정제소금"", ""양조간장"", ""기타주류"", ""마늘""]",1
20050193275253,단백질전투식량유산균에너지다이어트쉐이크,케이에이치캠프,체중조절용 조제식품,2026-03-26,protein,16,"[""수크랄로스"", ""비피더스균"", ""초코향"", ""타우린"", ""커피분말"", ""코코아분말"", ""비타민미네랄혼합분말"", ""쿠키분말"", ""검정콩"", ""완두단백"", ""에리스리톨"", ""우유단백"", ""곡물혼합분말"", ""쿠키분말"", ""분리대두단백분말"", ""유청단백분말""]",1
200504150204563,단백질제면소까르보나라소스,(주)시아스,소스,2022-10-18,protein,22,"[""파라옥시안식향산에틸"", ""구아검"", ""주정"", ""글리신"", ""후추가루"", ""복합조미식품"", ""폴리인산나트륨"", ""정제소금"", ""복합조미식품"", ""L-글루탐산나트륨"", ""기타가공품"", ""식물성크림"", ""전지분유"", ""아세틸아디프산이전분"", ""소스"", ""기타가공품"", ""기타가공품"", ""베이컨류"", ""양파"", ""우유"", ""식물성크림"", ""정제수""]",1
20210456788232,단백질조미액,주식회사에스제이푸드시스템,소스,2026-05-15,protein,6,"[""변성전분"", ""L-글루탐산나트륨"", ""정제소금"", ""복합조미식품"", ""분리대두단백"", ""정제수""]",1
2013062101533,단백질찹쌀유과,하동전통한과,곡류가공품,2025-10-18,protein,5,"[""콩기름(대두유)"", ""쌀조청"", ""멥쌀튀밥"", ""분리대두단백분말"", ""찹쌀""]",1
20130347076170,단백질체크 산양유 초유 프로틴,(주)휴먼나이즈,기타가공품,2021-12-30,protein,24,"[""분말유크림"", ""유청단백분말"", ""완두단백"", ""혼합제제"", ""덱스트린"", ""효소처리스테비아"", ""혼합제제"", ""이산화규소"", ""비타민미네랄혼합제제"", ""아미노산혼합제제"", ""유산균혼합분말"", ""야채혼합농축분말"", ""과.채가공품"", ""건조효모"", ""생선콜라겐분말"", ""치커리뿌리추출물분말"", ""분리대두단백"", ""곡류가공품"", ""결정과당"", ""산양유분말"", ""유청분말"", ""유청단백분말"", ""자일리톨"", ""초유분말""]",1
20050257069794,단백질초코,(주)신우테크,준초콜릿,2023-12-07,protein,14,"[""가공유지"", ""설탕"", ""분리대두단백"", ""유청단백분말"", ""코코아분말"", ""혼합분유"", ""코코아매스"", ""레시틴"", ""폴리글리세린축합리시놀레인산에스테르"", ""효소처리스테비아"", ""향료제제"", ""혼합제제"", ""향료제제"", ""향료""]",1
20050257069876,단백질초코-제이,(주)신우테크,준초콜릿,2026-03-25,protein,7,"[""혼합분유"", ""레시틴"", ""혼합제제"", ""분리대두단백"", ""코코아분말"", ""가공유지"", ""알룰로오스""]",1
197304430031284,단백질초코C,(주)삼광식품,준초콜릿,2021-08-26,protein,12,"[""바닐린"", ""정제소금"", ""폴리글리세린축합리시놀레인산에스테르"", ""레시틴"", ""자당지방산에스테르"", ""아몬드분말"", ""혼합분유"", ""유함유가공품"", ""유청단백분말"", ""코코아분말"", ""가공유지"", ""설탕""]",1
20200385376342,단백질초코SN,미래식품,준초콜릿,2026-03-26,protein,11,"[""혼합제제"", ""효소처리스테비아"", ""폴리글리세린축합리시놀레인산에스테르"", ""레시틴"", ""코코아분말"", ""코코아분말"", ""유청단백분말"", ""분리대두단백"", ""설탕"", ""가공유지"", ""바닐린""]",1
2020041409071,단백질초코볼,㈜영월드씨케이씨,초콜릿가공품,2024-06-25,protein,6,"[""밀크초콜릿"", ""기타가공품"", ""유청단백분말"", ""당류가공품"", ""쉘락"", ""효소처리스테비아""]",1
199503380159247,단백질초코호두백설기,주식회사삼립,떡류,2026-02-03,protein,16,"[""쌀"", ""정제수"", ""설탕"", ""준초콜릿"", ""치자황색소"", ""글리세린지방산에스테르"", ""코코아분말"", ""식품첨가물혼합제제"", ""찹쌀"", ""재제소금(재제조소금)"", ""기타가공품"", ""곡류가공품"", ""과.채가공품"", ""우유"", ""기타가공품"", ""호두분태""]",1
20060515035155,단백질칩 나쵸치즈,(주)에스디씨,과자,2022-06-13,protein,13,"[""쌀가루"", ""두류가공품"", ""밀가루"", ""옥수수가루"", ""전분"", ""복합조미식품"", ""식물성유지"", ""기타가공품"", ""분말셀룰로스"", ""설탕"", ""정제소금"", ""비타민E"", ""비타민B6염산염""]",1
2018051909737,단백질칩 나쵸치즈,(주)에스디씨2공장,과자,2022-06-13,protein,4,"[""비타민E"", ""식물성유지"", ""복합조미식품"", ""과자""]",1
19870415003363,단백질칩 버터구이오징어맛,(주)오리온제4청주공장,과자,2023-10-25,protein,8,"[""식염"", ""설탕"", ""감자플레이크"", ""복합조미식품"", ""식물성유지"", ""효모"", ""감자전분"", ""두류가공품""]",1
20060515035154,단백질칩 스윗밀크맛,(주)에스디씨,과자,2022-06-13,protein,13,"[""쌀가루"", ""두류가공품"", ""밀가루"", ""옥수수가루"", ""전분"", ""복합조미식품"", ""식물성유지"", ""기타가공품"", ""분말셀룰로스"", ""설탕"", ""정제소금"", ""비타민E"", ""비타민B6염산염""]",1
2018051909736,단백질칩 스윗밀크맛,(주)에스디씨2공장,과자,2022-06-13,protein,4,"[""비타민E"", ""식물성유지"", ""복합조미식품"", ""과자""]",1
20060515035156,단백질칩 어니언갈릭,(주)에스디씨,과자,2022-06-13,protein,13,"[""옥수수가루"", ""밀가루"", ""두류가공품"", ""쌀가루"", ""비타민B6염산염"", ""비타민E"", ""정제소금"", ""설탕"", ""분말셀룰로스"", ""기타가공품"", ""식물성유지"", ""복합조미식품"", ""전분""]",1
2018051909738,단백질칩 어니언갈릭,(주)에스디씨2공장,과자,2022-06-13,protein,4,"[""비타민E"", ""식물성유지"", ""복합조미식품"", ""과자""]",1
19870415003364,단백질칩 칠리살사맛,(주)오리온제4청주공장,과자,2023-10-25,protein,8,"[""식염"", ""설탕"", ""감자플레이크"", ""복합조미식품"", ""식물성유지"", ""효모"", ""감자전분"", ""두류가공품""]",1
19870415003378,단백질칩 해물야끼소바맛,(주)오리온제4청주공장,과자,2026-03-24,protein,8,"[""두류가공품"", ""감자전분"", ""효모"", ""식물성유지"", ""복합조미식품"", ""감자플레이크"", ""설탕"", ""식염""]",1
19930355028223,단백질쿠키 다크초코,(주)대산후드 탄현2공장,과자,2020-11-26,protein,19,"[""당류가공품"", ""덱스트린"", ""정제소금"", ""곡류가공품"", ""우유"", ""코코아분말"", ""곡류가공품"", ""전지분유"", ""밀가루"", ""코코아분말"", ""식품첨가물혼합제제"", ""전란액"", ""초콜릿"", ""쇼트닝"", ""분리대두단백분말"", ""백설탕"", ""물엿"", ""마가린"", ""밀가루""]",1
2018033669952,단백질쿠키 더블황치즈,(주)티엔푸드 3공장,과자,2026-04-21,protein,17,"[""마가린"", ""분리대두단백"", ""산성피로인산나트륨"", ""탄산수소암모늄"", ""탄산수소나트륨"", ""대두레시틴분말(고시형)"", ""가공버터"", ""과자류"", ""밀가루"", ""파마산치즈분말"", ""전란액"", ""분당"", ""난소화성말토덱스트린(고시형)"", ""설탕"", ""사양벌꿀"", ""치즈혼합분말"", ""재제소금(재제조소금)""]",1
2018033669940,단백질쿠키 화이트 더티초코 크랜베리,(주)티엔푸드 3공장,과자,2024-03-14,protein,17,"[""초콜릿"", ""가공버터"", ""건조덩굴월귤"", ""분당"", ""분리대두단백"", ""사양벌꿀"", ""중력분"", ""마가린"", ""바닐린"", ""탄산수소나트륨"", ""재제소금(재제조소금)"", ""변성전분"", ""우유"", ""코코아분말"", ""밀단백"", ""치커리뿌리추출물분말"", ""전란액""]",1
2002046107310406,단백질쿠키믹스,(주)동원홈푸드,곡류가공품,2020-02-17,protein,13,"[""유청단백분말"", ""곡류가공품"", ""유청분말"", ""카복시메틸셀룰로스칼슘"", ""합성팽창제"", ""정제소금"", ""기타가공품"", ""글리세린지방산에스테르"", ""잔탄검"", ""밀가루"", ""분리대두단백"", ""설탕"", ""식물성크림""]",1
2018033669937,단백질쿠키아몬드앤초코청크,(주)티엔푸드 3공장,과자,2023-07-03,protein,16,"[""재제소금(재제조소금)"", ""바닐린"", ""탄산수소나트륨"", ""변성전분"", ""아몬드분태"", ""전란"", ""사양벌꿀"", ""마가린"", ""중력분"", ""가공버터"", ""분리대두단백"", ""분당"", ""초콜릿"", ""우유"", ""밀단백"", ""치커리뿌리추출물""]",1
2018014935826,단백질크런치,(주)젤텍 2공장,두류가공품,2022-06-29,protein,4,"[""분리대두단백"", ""쌀가루"", ""혼합제제"", ""분말셀룰로스""]",1
202406831938,단백질크런키,주식회사제이앤푸드,두류가공품,2026-04-13,protein,4,"[""분리대두단백분말"", ""쌀가루"", ""카사바조제전분"", ""귀리식이섬유""]",1
202406831937,단백질크리스피,주식회사제이앤푸드,두류가공품,2026-04-13,protein,5,"[""효소처리스테비아"", ""정제소금"", ""귀리분말"", ""쌀가루"", ""분리대두단백분말""]",1
2018026251052,단백질크리스피,신비푸드,두류가공품,2021-03-12,protein,5,"[""분리대두단백"", ""쌀가루"", ""귀리분말"", ""정제소금"", ""효소처리스테비아""]",1
2018026251086,단백질크리스피LV,신비푸드,두류가공품,2024-11-13,protein,4,"[""분리대두단백"", ""쌀가루"", ""귀리분말"", ""정제소금""]",1
20140441013201,단백질특급,(주)아오스,당류가공품,2022-11-14,protein,13,"[""포도당"", ""L-로이신"", ""초유단백분말"", ""기타가공품"", ""히드록시프로필메틸셀룰로스"", ""유청단백분말"", ""스테아린산마그네슘"", ""이산화규소"", ""글리세린지방산에스테르"", ""락토페린농축물"", ""아미노산혼합제제"", ""비타민미네랄혼합제제"", ""세븐베리농축분말""]",1
20090533327321,단백질프로틴 순수,포항바이오파크,기타가공품,2023-01-05,protein,3,"[""3종 혼합유산균"", ""비타민미네랄혼합제제"", ""유청단백분말""]",1
2012062208247,단백질프로틴플러스업,(주)자연애 바이오랩 농업회사법인,기타가공품,2022-12-23,protein,3,"[""기타가공품"", ""농축유단백질"", ""분리대두단백분말""]",1
20020618155700,단백질플러스,(주)산마을,두류가공품,2025-02-20,protein,26,"[""율무분말"", ""수수"", ""차조"", ""검정깨볶음"", ""젖산칼슘"", ""볶은검정콩"", ""볶은약콩"", ""볶음백태"", ""밀"", ""메밀"", ""기장쌀"", ""쌀"", ""흑미"", ""옥수수"", ""찰현미"", ""보리"", ""팔라티노스"", ""정제소금"", ""젖산마그네슘(고시형)"", ""기타가공품"", ""프락토올리고당"", ""유기농베리혼합분말"", ""효모식품"", ""가는잎미선콩씨앗"", ""현미"", ""분리대두단백""]",1
2002048472788,단백질플렉스골드,스포맥스,기타가공품,2016-07-15,protein,8,"[""수크랄로스"", ""비타민미네랄혼합제제"", ""스테비텐후레쉬"", ""초코렛향분말"", ""PALM MCT OIL"", ""코코아분말"", ""폴리덱스트로스"", ""유청단백분말""]",1
20180442747453,단백질혼합분말,(주)원네스팜,기타가공품,2021-11-25,protein,6,"[""땅콩 또는 견과류가공품"", ""분리유단백분말"", ""농축유단백"", ""완두단백"", ""분리대두단백분말"", ""올리고당""]",1
198803550331440,단백질혼합분말,(주)한미양행,기타가공품,2025-04-08,protein,3,"[""유청단백분말"", ""두류가공품"", ""포도당""]",1
202401138172,단백질흡수부스터,바실로자임,전분가공품,2024-07-31,protein,3,"[""콘스타치(고시형)"", ""고초균(Bacillus subtilis)(고시형)"", ""탄산칼슘""]",1
20090440068450,단슐랭 단백질 곤약 젤리 복숭아,(주)건영제과,캔디류,2022-08-04,protein,16,"[""정제수"", ""에리스리톨"", ""폴리덱스트로스"", ""복숭아농축액"", ""유청단백분말"", ""두류가공품"", ""카라기난혼합제제"", ""글루코만난"", ""로커스트콩검"", ""잔탄검"", ""카복시메틸셀룰로스나트륨"", ""구연산"", ""구연산삼나트륨"", ""아세설팜칼륨"", ""수크랄로스"", ""복숭아향""]",1
20090440068451,단슐랭 단백질 곤약 젤리 청포도,(주)건영제과,캔디류,2022-08-04,protein,16,"[""정제수"", ""에리스리톨"", ""폴리덱스트로스"", ""청포도농축액"", ""유청단백분말"", ""두류가공품"", ""카라기난혼합제제"", ""글루코만난"", ""로커스트콩검"", ""잔탄검"", ""카복시메틸셀룰로스나트륨"", ""구연산"", ""구연산삼나트륨"", ""아세설팜칼륨"", ""수크랄로스"", ""청포도향""]",1
202405001771,단호박 단백질 설기떡,별미힘떡,떡류,2024-05-25,protein,12,"[""해바라기씨앗"", ""완두배기"", ""건조이집트콩"", ""녹두"", ""정제소금"", ""백설탕"", ""서양호박"", ""서양호박분말"", ""분리대두단백"", ""멥쌀"", ""호박씨앗"", ""호두분태""]",1
202405001777,단호박 단백질 영양찰떡,별미힘떡,떡류,2024-07-18,protein,15,"[""찹쌀"", ""분리대두단백"", ""서양호박"", ""건호박채"", ""호박씨앗"", ""호두분태"", ""땅콩분태"", ""해바라기씨앗"", ""완두배기"", ""건조이집트콩"", ""검정콩"", ""강낭콩"", ""밤다이스"", ""백설탕"", ""정제소금""]",1
20060368076205,단호박 단백질 케이크,(주)본비반트,빵류,2020-09-25,protein,10,"[""서양호박분말"", ""난황"", ""올리고당"", ""우유"", ""난백"", ""유청단백분말"", ""두류가공품"", ""귀리분말"", ""코코넛오일"", ""서양호박""]",1
20130368349670,달심 다이어트 단백질  쉐이크 말차,주식회사소울네이처푸드,체중조절용 조제식품,2026-03-17,protein,20,"[""프로바이오틱스(고시형)"", ""히알루론산혼합제제"", ""생선콜라겐"", ""혼합제제"", ""수크랄로스"", ""과.채가공품"", ""프락토올리고당"", ""효소식품"", ""효소처리스테비아"", ""비타민미네랄혼합제제"", ""향료"", ""귀리식이섬유(고시형)"", ""고형차"", ""시클로덱스트린"", ""고형차"", ""치커리뿌리추출물"", ""식물성크림"", ""유함유가공품"", ""분리유단백분말"", ""분리대두단백""]",1
20130368349563,달심 다이어트 단백질 쉐이크 곡물,주식회사소울네이처푸드,체중조절용 조제식품,2024-03-14,protein,19,"[""분리대두단백"", ""곡류가공품"", ""유함유가공품"", ""유함유가공품"", ""식물성크림"", ""치커리식이섬유"", ""시클로덱스트린시럽"", ""두류가공품"", ""귀리식이섬유"", ""비타민혼합제제"", ""효소처리스테비아"", ""효소식품"", ""프락토올리고당"", ""과.채가공품"", ""수크랄로스"", ""식품첨가물혼합제제"", ""생선콜라겐"", ""히알루론산"", ""프로바이오틱스(고시형)""]",1
19910461077462,닭가슴살단백질바너츠,(주)삼아인터내셔날,과자,2022-02-03,protein,21,"[""포도당"", ""땅콩버터"", ""올리고당"", ""두류가공품"", ""땅콩"", ""아몬드"", ""준초콜릿"", ""두류가공품"", ""레시틴"", ""천연향료"", ""기타가공품"", ""땅콩 또는 견과류가공품"", ""아라비아검"", ""정제소금"", ""해바라기유"", ""코코아분말"", ""가당연유"", ""곡류가공품"", ""덱스트린"", ""설탕"", ""과당""]",1
19910461077463,닭가슴살단백질바베리,(주)삼아인터내셔날,과자,2022-02-03,protein,24,"[""라즈베리농축액"", ""땅콩버터"", ""가당연유"", ""과.채가공품"", ""덱스트린"", ""설탕"", ""기타 농산가공품"", ""곡류가공품"", ""땅콩"", ""과당"", ""포도당"", ""당절임"", ""올리고당"", ""식물성크림"", ""두류가공품"", ""해바라기유"", ""아라비아검"", ""혼합제제"", ""정제소금"", ""두류가공품"", ""레시틴"", ""기타가공품"", ""딸기향"", ""블루베리농축분말""]",1
19980443001772,닭고기가수분해단백질,(주)건우에프피,기타가공품,2026-03-12,protein,4,"[""정제수"", ""효소"", ""효소"", ""닭고기""]",1
19860443015718,담백한 BCAA 칼마 단백질,(주)네이처텍,기타가공품,2024-03-05,protein,22,"[""밀크씨슬추출물분말"", ""수크랄로스"", ""우유단백"", ""열처리유산균"", ""쌀단백분말"", ""귀리단백"", ""유청단백분말"", ""혼합제제"", ""파인애플추출분말"", ""아라비아검(고시형)"", ""귀리식이섬유(고시형)"", ""완두단백"", ""유청단백분말"", ""곡류가공품"", ""탈지분유"", ""난소화성말토덱스트린(고시형)"", ""글루콘산마그네슘"", ""구연산칼슘"", ""혼합제제"", ""효소처리스테비아"", ""초유단백분말"", ""밀식이섬유(고시형)""]",1
19860443015753,담백한 BCAA 칼마 단백질 고구마,(주)네이처텍,기타가공품,2024-10-22,protein,23,"[""수크랄로스"", ""초유단백분말"", ""파인애플추출분말"", ""우유단백"", ""열처리유산균"", ""쌀단백분말"", ""귀리단백"", ""유청단백분말"", ""혼합제제"", ""완두단백"", ""유청단백분말"", ""탈지분유"", ""난소화성말토덱스트린(고시형)"", ""고구마엑기스분말"", ""글루콘산마그네슘"", ""구연산칼슘"", ""혼합제제"", ""고구마향분말"", ""효소처리스테비아"", ""밀식이섬유(고시형)"", ""귀리식이섬유(고시형)"", ""아라비아검(고시형)"", ""밀크씨슬추출물분말""]",1
20060368076204,당근 단백질 케이크,(주)본비반트,빵류,2020-09-25,protein,11,"[""계피가루"", ""호두분태"", ""코코넛오일"", ""두류가공품"", ""유청단백분말"", ""귀리분말"", ""난황"", ""당근"", ""우유"", ""올리고당"", ""난백""]",1
20220619569130,당당한 단백질 파로누룽지,주식회사 더라이스팜,곡류가공품,2025-11-10,protein,2,"[""파로씨앗"", ""쌀""]",1
20020445181117,당류 0% 단백질,(주)세움바이오텍,기타가공품,2024-06-03,protein,14,"[""유산균혼합분말"", ""분리대두단백"", ""유청단백분말"", ""당류가공품"", ""식물성크림혼합분말"", ""유청단백분말"", ""볶은귀리분말"", ""누룽지분말"", ""탈지분유분말"", ""초유분말"", ""난소화성말토덱스트린(고시형)"", ""아미노산혼합제제"", ""아미노산혼합제제"", ""비타민미네랄혼합제제""]",1
20200452306279,당존(DangZon) 닥터스원 스테비아 프로틴 단백질 커피,(주)에스엠바이오,기타가공품,2024-10-30,protein,13,"[""효소처리스테비아"", ""난소화성말토덱스트린(고시형)"", ""정제소금"", ""프락토올리고당"", ""에리스리톨"", ""커피분말"", ""기타유가공품"", ""유청단백분말"", ""수크랄로스"", ""대두단백분말"", ""커피분말"", ""견과류 단백(고시형)"", ""치커리식이섬유""]",1
20200452306323,당존(DangZon) 스테비아 단백질 커피,(주)에스엠바이오,커피,2025-03-25,protein,13,"[""기타유가공품"", ""커피분말"", ""에리스리톨"", ""프락토올리고당"", ""정제소금"", ""난소화성말토덱스트린(고시형)"", ""효소처리스테비아"", ""수크랄로스"", ""유청단백분말"", ""대두단백분말"", ""커피분말"", ""견과류 단백(고시형)"", ""치커리식이섬유""]",1
20050193275192,대명식품 농축유청단백질,케이에이치캠프,기타가공품,2022-04-18,protein,5,"[""농축유청"", ""코코아분말"", ""에리스리톨"", ""초코향분말"", ""효소처리스테비아""]",1
20050193275195,대명식품 분리대두단백질,케이에이치캠프,기타가공품,2022-04-18,protein,4,"[""분리대두단백분말"", ""곡물혼합분말"", ""에리스리톨"", ""효소처리스테비아""]",1
20050193275193,대명식품 분리유청단백질,케이에이치캠프,기타가공품,2022-04-18,protein,5,"[""유청단백분말"", ""코코아분말"", ""에리스리톨"", ""초코향분말"", ""효소처리스테비아""]",1
20190552042104,더 단백질 미숫가루,삼진,곡류가공품,2026-06-11,protein,8,"[""탈지분유분말"", ""닭가슴살분말"", ""보리쌀"", ""분리대두단백분말"", ""백태"", ""찰현미"", ""참깨"", ""효소처리스테비아""]",1
20180442747631,더블케어 류신 산양유 단백질플러스,(주)원네스팜,음료베이스,2022-11-23,protein,17,"[""L-로이신"", ""분리대두단백"", ""산양유분말"", ""유청단백분말"", ""농축유청"", ""포도당"", ""치커리추출분말"", ""결정셀룰로스"", ""초록입홍합분말"", ""고형차"", ""제삼인산칼슘"", ""스테아린산마그네슘"", ""이산화규소"", ""기타가공품"", ""혼합제제"", ""상어연골분말"", ""분말비타민D3혼합제제""]",1
20030368010878,더블틴 단백질쉐이크 초코아몬드,(주)리빙라이프,기타가공품,2026-02-06,protein,24,"[""에리스리톨"", ""코코아분말"", ""분리대두단백"", ""기타가공품"", ""향료"", ""비타민미네랄혼합분말"", ""향료"", ""알룰로오스"", ""아몬드분태"", ""땅콩 또는 견과류가공품"", ""유함유가공품"", ""볶은귀리분말"", ""과자"", ""곡류가공품"", ""난소화성말토덱스트린(고시형)"", ""초콜릿가공품"", ""분리대두단백"", ""곡류가공품"", ""향료"", ""효소처리스테비아"", ""과.채가공품"", ""정제소금"", ""수크랄로스"", ""β-시클로덱스트린""]",1
20110568038359,데일리 단백질쉐이크 딥브라운치즈,주식회사 오그래 농업회사법인,기타가공품,2026-07-10,protein,18,"[""기타가공품"", ""기타 식용유지가공품"", ""기타소금"", ""효소처리스테비아"", ""가공치즈"", ""코코넛꽃액즙분말"", ""비타민미네랄혼합제제"", ""치즈혼합분말"", ""탈지분유"", ""과자"", ""알룰로오스"", ""식물성크림"", ""기타가공품"", ""곡류가공품"", ""기타가공품"", ""분리대두단백"", ""혼합제제"", ""혼합제제""]",1
2022082007780,데일리 류신 단백질,주식회사 에이원바이옴,당류가공품,2024-03-07,protein,15,"[""L-로이신"", ""포도당"", ""덱스트린"", ""스테아린산마그네슘"", ""유함유가공품"", ""유함유가공품"", ""유청단백분말"", ""두류가공품"", ""고형차"", ""L-아르지닌"", ""산화아연"", ""유함유가공품"", ""이산화규소"", ""혼합제제"", ""판토텐산칼슘""]",1
2024079206677,데일리 밸런스 칩 (산수유 단백질 소프트 두부 스낵),주식회사웰매니저,과자,2026-07-01,protein,1,"[""정제소금""]",1
20150263559114,데일리 산양유단백질분말,(주)에스앤제이바이오,기타가공품,2021-07-02,protein,16,"[""L-프롤린"", ""치커리추출분말"", ""유산균혼합분말"", ""합성향료"", ""프락토올리고당"", ""분리대두단백분말"", ""분리대두단백"", ""탈지분유분말"", ""유청단백분말"", ""산양유분말"", ""결정과당"", ""분리유단백분말"", ""유청칼슘"", ""곡물발효효소분말"", ""아티초크추출분말"", ""비타민미네랄혼합제제""]",1
20150263559113,데일리 초유단백질분말,(주)에스앤제이바이오,기타가공품,2021-07-02,protein,16,"[""L-프롤린"", ""유산균혼합분말"", ""비타민미네랄혼합제제"", ""치커리추출분말"", ""곡물발효효소분말"", ""유청칼슘"", ""아티초크추출분말"", ""분리유단백분말"", ""결정과당"", ""초유단백분말"", ""유청단백분말"", ""분리대두단백"", ""분리대두단백"", ""탈지분유분말"", ""프락토올리고당"", ""합성향료""]",1
20020484727159,데일리단백질쉐이크플러스 딸기,스포맥스,체중조절용 조제식품,2021-10-13,protein,12,"[""수크랄로스"", ""스테비텐후레쉬"", ""가르시니아캄보지아껍질추출물"", ""비트레드"", ""비타민미네랄혼합제제"", ""유청단백분말"", ""딸기향분말"", ""생선콜라겐분말"", ""딸기과즙분말"", ""PALM MCT OIL"", ""폴리덱스트로스"", ""분리대두단백분말""]",1
